Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,Dimension Ratio,Image Width,Imgage Height,Is Cat,Aesth Score
113d618510ea88f2d33f8206837cf692,0,1,1,1,0,1,0,0,0,0,0,0,30,1.1423001949317741,586,513,0,5.617403149604797
1145deb71a1bb9ecb66ceca652291d1e,0,0,1,1,0,0,0,0,0,1,1,1,25,1.1098265895953756,960,865,0,4.541017800569534
115611241ecf1713f478b12abb5cb428,0,1,1,1,0,0,0,0,0,0,0,0,16,0.75,960,1280,1,5.90991635248065
115ef37a50ac4b455ef5165c5fb4c9b9,0,1,1,1,0,0,0,0,0,0,0,0,43,0.562984496124031,581,1032,1,5.568964101374149
116143d6789c0ba282688b00d848841d,0,1,1,1,0,0,1,0,0,0,0,0,28,1.0075093867334168,805,799,1,4.984664060175419
11629af2eeec9d188b100c7385b1bf42,0,1,1,1,0,0,0,0,0,0,0,0,65,1.357850070721358,960,707,0,5.546284765005112
116ccdeafdf268c504928b50d5a04325,0,0,1,1,0,1,0,0,0,0,0,1,33,1.3333333333333333,960,720,0,4.830134309828281
1170c240e63f8686dc6146bdcfd451f6,0,1,1,1,0,1,0,0,0,0,0,0,32,0.89140625,1141,1280,1,4.793348267674446
1174178816648eec4473dff8d35ead04,0,1,1,1,0,0,0,0,0,0,0,0,87,1.7777777777777777,960,540,1,5.200124457478523
11852009d60f0aba7a4a95aeff296ef7,0,1,1,0,0,0,0,1,0,0,0,0,70,1.0,1280,1280,0,5.325126796960831
1185b3692a36eca5b5ba6f36abfe5af8,0,1,1,1,0,0,0,0,0,0,0,0,38,0.562037037037037,607,1080,1,4.906517311930656
11861df8df1c70348743a461c23ba669,0,1,1,1,0,0,0,0,0,0,0,0,29,1.25,960,768,0,5.441820360720158
11877b94b2fdc66710ef31fa0ced42c5,0,1,1,1,0,0,0,0,0,0,0,0,32,1.3333333333333333,960,720,1,5.342936344444752
118944b5c53e39dc7db010200a7458e1,0,1,1,1,0,0,0,0,1,1,0,0,35,1.7777777777777777,960,540,1,5.046713225543499
118ca1a5339f8d6f2794dfc7086ec46a,0,0,0,0,0,0,1,0,0,0,0,0,94,1.7777777777777777,960,540,0,4.142960049211979
1193ec2ef68d5f576f41853a2b93ee96,0,1,1,1,0,1,0,0,0,0,0,0,31,1.3333333333333333,960,720,0,5.041910417377949
11a537921f314738c059cf51babba18e,0,1,1,1,0,0,0,0,0,0,0,0,58,0.75,960,1280,1,4.9088965356349945
11a59a38ce928cfc285263455d61797d,0,1,1,1,0,0,0,0,0,0,0,0,89,1.3333333333333333,960,720,0,5.485147073864937
11a75cfcf53ea42140cff8e30fa81d40,0,1,1,1,0,0,0,0,1,1,0,0,33,1.3333333333333333,960,720,1,4.542901590466499
11a8ba39ce85d877e46041bcd44c775a,0,1,1,1,0,0,0,0,0,0,0,0,40,0.75,810,1080,1,4.8397809863090515
11b0c597f1eec12047b629bd76e86fa0,0,1,0,1,0,0,0,0,0,0,0,0,46,1.2427350427350428,727,585,1,3.9192304871976376
11b636c62bb17b830e57cfb8ecfa0874,0,1,1,1,0,0,0,0,0,1,0,0,18,1.3333333333333333,960,720,0,5.536123383790255
11ba09b77cd65e3febee7d3133f19343,0,1,1,0,0,0,0,0,0,0,0,0,28,1.3333333333333333,960,720,1,5.264776170253754
11bdeed2d38262e03a0062a98f2144de,0,0,0,1,0,0,0,0,0,0,0,0,43,0.75,960,1280,1,4.958233460783958
11cccac570890b0aabf7e702df5e841c,1,1,1,1,0,0,0,0,0,0,0,0,22,1.3333333333333333,960,720,1,5.18839131295681
11ce4283c644cbf6e8bd26f6b8990104,0,1,1,0,0,0,1,0,0,1,0,0,35,1.3333333333333333,960,720,0,5.136212028563023
11d3ad09f09acf422036ab8368fe44db,0,0,1,1,0,1,0,0,0,0,0,0,18,1.3333333333333333,960,720,1,4.820611588656902
11d50b9769e5228de0e655c904f67c77,0,1,1,1,0,0,0,0,1,1,0,0,70,1.3333333333333333,960,720,1,4.604514982551336
11d5914ad80403375c8e0ccd959fc08e,0,1,1,1,0,0,0,0,0,0,0,0,51,1.3333333333333333,960,720,0,4.972728177905083
11e3c1756ee1d64ac12efc80f02e1f26,0,1,1,1,0,0,0,0,0,0,0,0,62,1.399644760213144,788,563,1,5.036465153098106
11ea4fd0b3bd02b3ffc6479c50d44900,0,1,1,1,0,0,0,0,0,0,0,0,54,1.3333333333333333,960,720,1,5.659015912562609
11ebcfad858d996b13bb293c756ccc3f,0,1,1,1,0,0,0,0,1,0,0,0,79,1.3333333333333333,960,720,0,5.102012321352959
11efc5f79dc035c5107d26378198c229,0,1,1,1,0,0,1,0,0,0,0,0,23,0.75,960,1280,0,5.439576365053654
11f376087b21b4a6897d17a6da4d8a16,0,1,1,1,0,0,0,0,0,0,0,0,31,1.910358565737052,959,502,0,4.912806287407875
1200988e60ba9f2b00f763942c6948d6,0,1,1,1,0,0,0,0,0,0,0,0,36,1.3333333333333333,960,720,0,5.461650341749191
12037be3de8334ef4d607f4ad558acbd,0,0,0,1,0,0,0,0,0,1,0,0,84,1.3333333333333333,960,720,0,4.353462882339954
1203980e35655a90a9809eeb5a74874c,0,1,1,1,0,0,0,0,0,0,0,0,74,0.7847682119205298,711,906,1,4.879950486123562
1207538aef1e0d520d494445f8c451a5,0,1,1,1,0,0,0,0,0,0,0,0,31,1.3333333333333333,960,720,1,5.483670938760042
120b74d2ea5125745d65a2430f8f63ba,0,1,1,1,0,0,0,0,0,0,0,0,52,0.75,960,1280,1,4.731189645826817
12136b68d214d73cc137e29360581c66,0,1,1,0,0,0,1,1,0,0,1,0,20,0.93828125,1201,1280,1,5.133252367377281
12197796395a727f2a6dbbb031c2aeda,0,1,1,1,0,0,0,0,0,0,0,0,81,1.3333333333333333,960,720,1,4.043292790651321
121c822f6132a6e519d1da7d4e86d3b3,0,0,1,1,0,0,0,0,0,0,0,1,37,1.3333333333333333,960,720,0,5.17896618694067
121e00b4c50eb5e2ceafd7c691c1d2c4,0,1,1,1,0,0,0,0,0,0,0,0,23,0.562962962962963,608,1080,1,4.585386179387569
12306a893d396ade1351dfe6318291a4,0,0,1,0,0,0,0,0,0,0,0,0,22,1.0,1280,1280,0,4.791087709367275
123296ce778f5a33e7e9eaf0e4d195a2,0,1,1,1,0,0,0,0,1,1,0,0,33,1.3333333333333333,960,720,1,4.599951893091202
12344b7b04c522857cd4c6d5511fe134,0,1,1,1,0,0,0,0,1,1,0,0,51,1.3333333333333333,960,720,0,4.618025034666061
12345cb86529832e6145c52362df2ca3,0,1,1,1,0,0,0,0,0,0,0,0,63,2.121681415929204,959,452,0,5.770061746239662
12357e7d5ed84a4614815078bba5af4c,0,1,1,1,0,0,0,0,0,0,0,0,27,1.0210526315789474,679,665,1,4.773852713406086
1244abf9b327b1dc7028ac889ae62e86,0,1,1,1,0,0,0,0,1,1,0,0,52,2.0596026490066226,622,302,1,4.7817812860012054
124665dbc63e2e4c656519b5e88a1b21,0,1,1,1,0,0,0,0,0,0,0,0,15,0.8572916666666667,823,960,1,5.167254596948624
124a3a1dbe7226d9030d68d12b4e01ce,0,1,1,0,0,0,0,0,1,1,0,0,28,1.3333333333333333,960,720,1,4.78165328502655
1255dc1bf9350a6f6807fe97c05a566b,0,1,1,1,0,0,0,0,0,0,0,0,42,1.7777777777777777,960,540,0,5.646517980843782
12616831e95e42e791fa91cf3baf9475,0,1,1,1,0,0,0,0,0,0,0,0,30,0.625,675,1080,1,3.89555387198925
12631d75c919d7a543267bd066e291d7,0,1,1,1,0,0,0,0,1,1,0,0,35,1.3333333333333333,960,720,0,5.74722620844841
1266dfa9bad7ab3c2cbee98fa1ac51f6,0,1,1,1,0,0,0,0,0,0,0,0,50,0.4730769230769231,492,1040,0,4.83512420207262
126d9a6349df867dfa9f5360df963984,0,0,1,1,0,0,0,0,1,1,0,0,13,1.3333333333333333,960,720,0,4.658359237015247
126ec642df9915ccce9018bf57423ab5,0,0,0,1,0,0,0,0,0,0,0,0,50,0.8574074074074074,926,1080,1,5.005535282194614
1275cc50065e3d403804d5d2f509dbd5,0,1,1,0,0,0,0,0,0,0,0,0,44,1.7777777777777777,960,540,1,5.055388793349266
1283a8d8d6ddf18e197b87086772c826,0,1,1,1,0,0,0,0,1,1,0,0,26,1.3333333333333333,1280,960,1,5.618936441838741
1284f5bfd5ae62d801ed827a53e27533,0,0,1,1,1,0,0,0,0,0,0,0,36,1.3333333333333333,960,720,1,4.486075025051832
128d491bb1b880b069b7627a7185e178,0,1,1,1,0,0,0,0,0,0,0,0,34,1.7777777777777777,720,405,1,5.6054378263652325
128f0a1439c3f53c7c79b905f7cb2879,0,1,1,1,0,0,1,0,1,0,0,0,28,1.7777777777777777,960,540,1,4.604625537991524
12918bbc5fe2dcfaf31beb49d35f5402,0,1,1,1,0,0,0,0,0,0,0,0,15,0.7490740740740741,809,1080,1,5.196441393345594
129e532a91b46d068d98da7fc53663ea,0,1,1,1,0,0,0,0,0,0,0,0,80,1.3333333333333333,960,720,1,5.33187810331583
12a92c856d0061aff6f73f10b2c7dc70,0,1,1,1,0,0,1,0,1,0,0,0,49,0.56484375,723,1280,1,4.527276739478111
12b136b947a64c8b23e3929f70b41933,0,1,1,1,0,0,0,0,1,1,0,0,100,1.3333333333333333,960,720,0,5.216835603117943
12b19f51f33bd2c2d0e96fd2c2a5576d,0,0,1,1,0,1,0,0,0,0,0,1,73,1.7777777777777777,720,405,0,4.882515788078308
12bee1fab28fa9e9f1a1ac5da620a566,0,1,1,1,0,0,0,0,0,0,0,0,28,1.7777777777777777,720,405,0,5.087539494037628
12bf9e7e963cbf49b0815900178ba798,0,0,1,0,0,0,0,0,0,0,0,0,24,1.7777777777777777,960,540,0,4.728589430451393
12c4fb4fb5afdb5977ef945d2e064bf2,0,0,1,0,0,0,0,0,1,1,0,1,24,1.7209302325581397,592,344,0,5.358299180865288
12c55c5706b6855fb30533e876304c3e,0,1,1,1,0,0,0,0,0,0,0,0,31,1.7777777777777777,720,405,1,4.923453010618687
12c7afc751028a53435a3ed126a8e7f1,0,1,1,0,0,0,0,0,0,0,0,0,52,1.3333333333333333,960,720,0,5.8763946034014225
12d0647dc9fdbe7a877ce72ac94645d0,0,1,1,1,0,0,1,0,0,1,0,0,30,1.7777777777777777,960,540,1,4.833921581506729
12d116ab7fc741316736fa1daa012973,0,1,1,1,0,0,0,0,0,0,0,0,21,1.3333333333333333,960,720,1,6.1796117424964905
12d1f414c8d90c4417b66addc0982a25,0,0,1,1,0,0,0,0,0,0,0,1,34,0.9320388349514565,960,1030,1,5.44260286167264
12d815f6d5fadca21cd28274941704b1,0,1,1,1,0,0,0,0,1,1,0,0,26,1.7777777777777777,960,540,1,5.11607101559639
12db1b950a5fc4bf637f9b4d149c37e6,0,1,1,1,0,0,0,0,0,0,1,0,49,1.002469135802469,812,810,1,4.760837830603123
12e9992ed7540ff16dca447db7142a2b,0,1,1,1,0,0,1,0,0,0,1,0,4,1.3333333333333333,960,720,1,5.361114598810673
12ecff666b579349f10fb08ed794a7fc,0,1,1,1,0,0,0,0,1,1,0,0,49,1.3333333333333333,960,720,0,4.5109622702002525
12efbd38456aaf37da3b683d75830ee4,0,1,1,1,0,0,0,0,0,0,0,0,22,2.223938223938224,576,259,1,5.352783784270287
12f58afb8632770183a523980a4aea07,0,1,1,1,0,0,1,0,0,0,0,0,21,1.3333333333333333,960,720,1,5.344449315220118
12f5f4396846c66fb48c2783fdc288d2,0,1,1,1,0,0,0,0,0,0,0,0,100,0.75,780,1040,0,4.673524498939514
12fd4f3aba9046a6a8ffb1f31e73230a,0,1,1,1,0,0,0,0,1,1,0,0,3,1.7777777777777777,720,405,0,4.851424776017666
12ff78e40792ca932296274ff947ae4f,0,1,1,1,0,0,0,0,0,0,0,0,28,1.0,960,960,1,5.440743133425713
13041e16c43dff3eb35b2443b42cfc5a,0,1,1,1,0,0,0,0,1,1,0,0,32,1.3333333333333333,960,720,0,4.661935411393642
1305cfa87233ca768c0d7decf0c3115d,0,1,1,1,0,0,0,0,0,0,0,0,62,1.3333333333333333,960,720,0,4.793880648910999
13122ac07a297d499ba53287ddd709a5,0,1,1,1,0,0,0,0,0,0,0,0,24,1.5,960,640,1,5.03166563436389
131c782a4620d6d6532c9f47d6932984,0,1,1,1,0,0,0,1,0,0,0,0,21,1.0,960,960,0,5.566213395446539
131e54e488c3b57f345c35bedcdb76c7,0,0,1,0,0,0,0,0,0,0,0,0,46,1.7777777777777777,960,540,1,4.756580337882042
13220dd5a1f695bcba0222c740582fb6,0,0,1,1,0,0,0,0,0,0,0,0,30,1.7777777777777777,720,405,0,5.402188342064619
132437a04cfc62c5b8c72b035e1aa5e6,0,1,1,0,0,0,0,1,0,0,0,0,100,1.3333333333333333,960,720,0,4.766765765845776
1324423407c802b62e876341e99bd5ff,0,1,1,1,0,0,0,0,1,1,0,0,48,2.171945701357466,960,442,0,4.436971060931683
1324bebe31e1c2f1cd18fc6a4a657d7e,0,1,1,1,0,0,0,0,1,1,0,0,38,1.3333333333333333,960,720,1,4.910337157547474
13311f54593344416982bbd4e24942de,0,1,1,1,0,0,0,0,0,0,0,0,31,1.3333333333333333,960,720,1,5.20138993114233
13366e483162049ead195780d5e04778,0,1,1,1,0,0,0,0,0,1,0,0,29,1.3333333333333333,960,720,1,5.125077076256275
133875cc6dcca36156efafa988fb87ff,0,0,1,0,0,0,0,1,0,0,0,1,40,1.0,960,960,1,5.691633008420467
133a0eb08c420c0550ae92358b0cf21e,0,1,1,1,0,0,0,0,0,0,0,0,34,1.3333333333333333,960,720,1,5.224135763943195
1340a02c1c89b1afc50da30f4f6272e8,0,0,1,1,0,1,0,0,0,0,0,1,33,1.3333333333333333,960,720,0,4.3940098732709885
13467a4e0d268b927d0f23f88957cf7c,0,1,1,1,0,0,0,0,0,0,0,0,37,1.3333333333333333,960,720,0,5.481152452528477
134b95b080e9cf9b97e0eaa6b0c2cdb0,0,1,1,1,0,0,0,0,1,1,0,0,79,1.3333333333333333,960,720,0,4.165713764727116
135578f313cabaa3694eb8776705a918,0,1,1,1,0,1,0,0,0,0,0,0,28,1.3333333333333333,960,720,0,4.719736389815807
1355aa249484f6ad7972dae3a1cccf3e,0,1,1,0,0,0,1,1,0,0,1,0,3,1.0,1280,1280,0,5.073341593146324
1357b3151946ca6df78f5c513a0b3b47,0,1,1,1,0,0,0,0,0,0,0,0,18,1.3333333333333333,960,720,1,5.904119849205017
137ef10bf7b394e0ccfb57e9b9d34394,0,0,1,0,0,0,0,0,0,0,0,0,26,1.7777777777777777,960,540,0,5.170737124979496
138bc2a9ea09a490ae5d95ed20c6485d,0,1,1,1,0,0,0,0,0,0,0,0,53,1.3333333333333333,960,720,0,5.217491142451763
13a33de49e8a0e3f7162b05a3b41dfd8,0,0,1,1,0,0,0,0,1,0,0,0,18,1.3370473537604457,960,718,1,5.235763810575008
13a6ff7ba41cff71fe9b15ce24238608,0,0,1,1,0,0,0,0,0,0,0,0,30,1.3333333333333333,960,720,0,4.312031887471676
13aff9dd79e84f2c220a9ab587897fe9,1,0,0,1,0,0,0,0,0,0,0,0,33,0.8183503243744208,883,1079,1,4.18260845169425
13b19e66243b1800236af0c4c247619d,0,1,1,1,0,0,0,0,0,1,1,0,42,1.3333333333333333,960,720,0,4.42525577172637
13b7b4506a1a1365a256ce02f78aa561,0,1,1,0,0,0,0,0,0,0,0,0,58,1.775925925925926,959,540,1,5.896096173673868
13b839d17a64cb8ce700095252e2504c,0,1,1,1,0,0,0,0,0,0,0,0,12,1.3333333333333333,960,720,1,4.69767227768898
13ba30363858cd0c69a0f0d56c028801,0,0,0,1,0,0,0,0,0,0,0,0,43,1.775925925925926,959,540,0,5.07176049053669
13bad4e83f521a6a7a6c14e86aacef7e,0,1,1,1,0,0,0,0,0,0,0,0,89,0.96579476861167,960,994,0,5.665585044771433
13bf0946f8015094a0022159296a255d,0,1,1,1,0,0,0,0,0,0,0,0,29,1.3333333333333333,960,720,1,5.731278568506241
13c059cff2ad4de955ee0f8146d577db,0,1,1,1,0,0,0,0,1,1,0,0,77,1.3333333333333333,816,612,1,4.674621306359768
13c1b19b189802273f293c443f66303e,0,1,1,1,0,0,0,0,1,1,0,0,19,1.3333333333333333,960,720,0,4.603513449430466
13d215b4c71c3dc603cd13fc3ec80181,0,1,1,0,0,0,1,1,1,1,0,0,58,1.0,960,960,0,5.054733529686928
13d4f91603b8349d577b4965e93a59f6,0,1,1,1,0,0,1,0,0,0,0,0,33,1.2958677685950413,784,605,0,5.300100274384022
13d68d6380154b3afd98fdc1993c1b81,0,1,1,1,0,0,0,0,1,0,0,0,34,1.3333333333333333,960,720,1,4.995427042245865
13dbc9ced13bcc504262212f21c89c72,0,1,1,1,0,0,0,0,0,0,0,0,45,0.75,960,1280,0,5.234584324061871
13dcaa159bb52bed9434931256f5c7af,0,1,1,1,0,0,0,0,0,0,0,0,57,1.3333333333333333,960,720,0,4.953771956264973
13e7a9730f7f0e163a9f47274b43770e,0,1,1,1,0,0,0,0,0,0,0,0,24,1.3333333333333333,960,720,0,5.623651064932346
13e8d6a823b044e62fa140526112e9bc,0,1,1,0,0,0,0,0,0,0,0,0,42,1.0,960,960,1,5.296436868607998
13eb82d541022d725e0d80f7632317c2,0,1,1,1,0,0,0,0,0,0,0,0,17,1.3333333333333333,960,720,1,5.056280128657818
13ec063bcf359bd4e6309164ff14b9ed,0,1,1,0,0,0,0,0,0,0,0,0,52,1.3333333333333333,960,720,0,4.686467327177525
13ec46bbd7858050a96ce0e83ccc6841,0,1,1,1,1,0,0,0,0,0,0,0,67,0.75,960,1280,1,5.099473305046558
13f634a4e8cde2e97338e97805dcd36a,0,1,1,1,0,0,0,0,1,1,0,0,45,1.3333333333333333,960,720,1,5.537703726440668
13f772ef658e539c60b360e323f3ea6e,0,1,1,1,0,0,0,0,0,0,0,0,35,1.3333333333333333,960,720,1,5.1558054611086845
13f84903e57ec7ba7aabec5bd69a2187,0,1,1,1,0,0,0,0,0,0,0,0,100,0.75,960,1280,1,4.692008808255196
140d4fc1c7e251ce0c6d7859b559a4c5,0,1,1,1,0,1,0,0,0,0,0,0,48,1.3333333333333333,960,720,1,5.340411603450775
140ed126781a6386c7204c6601a264b8,0,0,1,0,0,0,1,0,0,0,0,0,45,0.7490740740740741,809,1080,0,4.734326906502247
1413b888e0a0f20f3fd5a6abdfb06372,0,0,1,1,0,0,0,0,0,0,0,0,33,0.75,780,1040,0,4.448019027709961
141597fb8fd6c46783d63593741d8acb,0,0,1,1,0,0,0,0,1,0,0,1,65,1.3758967001434719,959,697,0,5.687339885160327
14176deb7951de3a1a3ca44aeff4007e,0,1,1,1,0,0,0,0,0,0,0,0,27,1.3333333333333333,960,720,1,5.486329551786184
141f32254e55f84c9f4704aa6891bcb2,0,1,1,1,0,0,0,0,0,0,0,0,53,1.5,960,640,0,5.626546040177345
1420e2cbff4a6d120bb18b499cbf32e4,0,1,1,1,0,0,0,0,0,0,0,0,29,1.711229946524064,960,561,1,5.190284013748169
142c16abf25979386d3e799fe4567502,0,1,1,1,0,0,0,0,0,0,0,0,31,1.3333333333333333,960,720,1,4.837414428591728
143933aaa1d6a16e0cc52c76e80a9544,0,1,1,1,0,0,0,0,1,1,0,0,30,1.3224043715846994,726,549,0,5.229075096547604
143ecb5619c055a378fb8a51d964db42,0,1,1,1,0,0,0,0,0,0,0,0,42,1.0,1280,1280,1,5.04167553037405
14417336de58c9160fd7d0c14fce9e62,0,1,1,1,0,0,0,0,0,0,0,0,59,1.3333333333333333,960,720,0,4.980582121759653
1444e19a6e1053c0fe834734cc8ca56c,0,1,1,1,0,0,0,0,0,0,0,0,19,0.75,480,640,1,5.471105366945267
144818975d646da858cb759527b70878,0,0,1,1,0,0,0,0,0,0,0,1,60,0.5625,720,1280,1,5.4650212451815605
144b854a0ef917ef5b461f054a78bc39,0,1,1,1,0,0,0,0,0,0,0,0,19,1.3333333333333333,960,720,0,4.879918970167637
145320a9a1c876a2d27b9667ffb15fa8,0,1,1,1,0,0,0,1,0,1,0,0,55,1.0,1280,1280,1,5.811735667288303
145bd642fd017a5064f5521acb08cca1,0,1,1,1,0,0,0,0,0,0,0,0,23,1.3333333333333333,960,720,1,4.9020417630672455
145de8cfcae58aa7a927415560532ea6,0,0,0,0,0,0,1,0,0,0,0,0,45,2.0596026490066226,622,302,1,5.38794431835413
1468b28a3d62cf69ff180754e4207fe2,0,1,1,1,0,0,0,0,1,1,0,0,28,1.3333333333333333,960,720,0,4.932422876358032
1472ac76b5b1992edef935e50ba6dfb8,0,1,1,1,0,0,0,0,0,0,0,0,46,0.5660225442834138,703,1242,1,4.902845278382301
14792e17a677099449059d58a507a42c,0,1,1,1,0,0,0,0,1,1,0,0,31,1.3333333333333333,960,720,0,4.979482412338257
149039f0a3bd877ec1cc6c239b04c899,0,1,1,1,0,0,0,0,0,0,0,0,2,0.5625,720,1280,1,5.405434936285019
14918c09b70b0c5dc8193858fdfa3448,0,1,1,1,0,0,0,0,0,0,0,0,19,1.3333333333333333,960,720,1,4.706527426838875
14929a0ecc7dd54beb241877817687eb,0,1,1,1,0,0,0,0,0,0,0,0,33,1.497659906396256,960,641,0,5.167106959968805
1495565c775a7a154027ddf783c675a8,0,0,0,1,0,0,0,0,0,0,0,1,23,1.3333333333333333,960,720,0,4.857730560004711
14997cafcb865d4f3587dee565ffc29c,0,0,1,1,0,0,0,0,0,0,0,1,18,0.75,684,912,1,4.160032045096159
14a576dd5bf05ef21c2cf4702872f7ce,0,1,1,1,0,0,0,0,0,0,0,0,28,1.027257240204429,603,587,0,5.509124472737312
14c14a8de69cba0b54e63bcfdcda77f0,0,0,1,0,0,0,0,0,0,1,1,0,50,1.25,960,768,0,4.931547366082668
14c6725fb7ca7a16ef64a3da47ab0f65,0,0,1,1,0,0,0,0,1,1,0,1,100,1.775925925925926,959,540,0,5.8061435632407665
14ca7fc6329aec72a19a2a1cffc4db7f,0,0,0,1,0,0,0,0,0,0,0,1,38,1.3333333333333333,960,720,0,5.534523483365774
14ced6890b5b54d5819a9eda098677d5,0,1,1,1,0,0,0,0,1,1,0,0,65,1.3333333333333333,960,720,0,4.812808785587549
14d33b2fcdd377b088552f6972a0bf18,0,1,1,1,0,0,0,0,0,0,0,0,26,1.6666666666666667,960,576,0,5.011655084788799
14d63399e4de6e6b0f049f5266e194e8,0,1,1,1,0,0,0,0,0,0,0,0,31,0.75,744,992,0,3.6845499761402607
14dfbf9a269795b1be48f2e71e0db060,0,1,1,1,0,1,0,0,0,0,0,0,9,1.3333333333333333,912,684,1,5.362270265817642
14e22fc308f75b661cc0fcca1a4afc36,0,1,1,1,0,0,0,0,0,0,0,0,36,1.1162790697674418,960,860,0,5.592544242739677
14e2374dd487c240d62c4b6f8f1ab53d,0,1,1,0,1,0,0,0,0,0,0,0,40,0.75,720,960,1,5.275295272469521
14e722a86306e100874bdc0f2b40270a,0,1,1,1,0,0,0,0,0,0,0,0,27,1.3333333333333333,960,720,1,5.174285501241684
14e87a7536e0b57511210eb9a2104d7b,1,1,1,1,0,1,0,0,0,0,0,0,13,1.3333333333333333,960,720,1,4.365973487496376
14e8fc593665bb46f918421461b64c74,0,1,1,1,0,0,0,0,0,0,0,0,30,1.0,1280,1280,1,4.643446199595928
14f0884d2eced1a1d7e5e97157937d8e,0,1,1,0,0,0,1,0,0,0,0,0,68,1.3333333333333333,960,720,1,4.715145405381918
14f5a2ee15d95c006612f0f31c3d554e,0,1,1,1,0,0,0,0,0,0,0,0,35,1.0020876826722338,960,958,1,4.99298419803381
151471a971cb149a3779b8abeb667368,0,1,1,1,0,0,0,0,0,0,0,0,22,1.0946408209806158,960,877,1,4.78986681252718
151c5ea5345c25e4d1f92a441b586b1a,0,0,1,1,0,0,0,0,1,1,0,1,28,1.6783216783216783,960,572,1,5.204520650207996
1522164abfa3c7fe719eb3b704b15178,0,1,1,1,0,0,0,0,0,0,0,0,21,1.7777777777777777,960,540,0,5.470264062285423
1522a66e77525fea642c6d656a22ba08,0,1,1,1,0,1,0,0,0,0,0,0,30,1.3056603773584905,346,265,0,4.886165425181389
1522ac00420ff0ce8ade26616c680163,0,0,1,0,0,0,1,0,0,0,0,0,40,0.484375,620,1280,0,5.146504960954189
15255f741b118a8ec30e692a8c06268f,0,1,1,1,0,0,0,0,0,0,0,0,45,1.3333333333333333,960,720,0,5.76442813500762
1540cc3f8dc667b06e850c99ed273c03,0,0,1,1,0,0,0,0,1,1,0,1,27,1.3333333333333333,960,720,1,5.514548756182194
154251ec33ccd24267bf40da6be56061,0,1,1,1,0,0,0,0,0,0,0,0,95,1.3333333333333333,960,720,0,6.109000321477652
1544c51c2d0a694824c1d7fdb737f960,0,1,1,1,0,0,0,0,0,1,1,0,31,0.75,600,800,1,4.523108668625355
154678a10807e7ecd34586f14789fd49,0,1,1,1,0,0,0,0,0,0,0,0,28,1.7763157894736843,810,456,0,4.853426195681095
154fe2d44aa7e3ce91e9640b1016f2d5,0,0,1,1,0,0,0,0,1,1,0,1,31,1.0050377833753148,399,397,0,5.020340986549854
155eb6bbbfb4641e74546f040c72c234,0,1,1,1,0,0,0,0,0,0,0,0,35,1.3333333333333333,960,720,1,4.955620691180229
1562e4a8e415657f628c56797c3af9f6,0,1,1,1,1,0,0,0,0,0,0,0,30,1.6382252559726962,960,586,1,5.615948334336281
1563c84609d4b26621c6be972228195b,0,1,1,1,0,0,0,0,0,0,0,0,65,0.75,810,1080,0,5.403250098228455
156bdb55757d910b6ac2176a015b9f45,0,1,1,1,0,0,0,0,0,0,0,0,37,1.7777777777777777,960,540,0,5.131084010004997
156eb1de56065f2a3707b2a1102b308f,0,1,1,1,0,0,1,0,0,0,0,0,27,1.3223140495867771,960,726,1,4.468172088265419
15714c3081a2c8becf6dbc2cf20c3564,0,1,1,0,0,0,0,0,0,0,0,0,25,1.3333333333333333,960,720,1,5.0396235175430775
15745e69fd34b7033ec385c0403a50d3,0,1,1,1,0,0,0,0,0,0,0,0,6,1.3840000000000001,865,625,0,5.194790899753571
15759f0aed52951f988da1df59778714,0,0,1,1,0,0,0,0,0,0,0,1,29,0.9177083333333332,881,960,1,5.2480344250798225
15819ed0b5c7037168999069cce8eb29,0,0,0,1,0,1,0,0,0,0,0,0,22,1.3333333333333333,960,720,1,5.452265806496143
15874becb7fb9e7e1fe2c74928c19dc2,0,1,1,0,0,0,1,1,0,0,0,0,51,1.0,960,960,0,4.883935779333115
158f430fe0369c8174720f4b8ff4bf44,0,1,1,1,0,0,0,0,0,1,0,0,19,1.775925925925926,959,540,1,5.0082676857709885
159c8a8b6ca95c45adc95514cde98b7c,0,1,1,1,0,0,0,0,0,0,0,0,34,1.3314840499306522,960,721,0,4.736846975982189
159d232a5c70a657195e6a632dd2d8a7,0,1,1,1,0,0,0,0,0,0,0,0,34,1.3333333333333333,640,480,0,5.059718236327171
15a96da76a50d597c051e292ae646d26,0,1,1,1,0,0,0,1,0,0,0,0,22,1.0,960,960,1,4.790278889238834
15af888f41475f15b01c9fc050e48909,0,1,1,1,0,0,1,0,0,0,0,0,4,0.75,960,1280,1,5.4542956948280334
15bda3335526d2ab18834c65f93add56,0,1,1,1,0,0,0,0,1,0,0,0,66,0.66640625,853,1280,1,5.135810732841492
15c681c62392f2ee73ee0087f37ddeaf,0,1,1,1,0,0,0,0,1,0,0,0,27,0.6277372262773723,516,822,0,5.166731037199497
15ceafc4aaea1b8cd4e427817e3062fc,0,1,1,1,0,0,0,0,0,0,1,0,34,1.25,960,768,1,4.752615034580231
15e2e38d3d534ce7269469b741df1869,0,1,1,1,0,0,0,0,0,0,0,0,18,1.3333333333333333,960,720,0,5.4857994467020035
